Gene stable ID,RefSeq mRNA ID
FBgn0030057,NM_001298095
FBgn0030057,NM_001298095
FBgn0030057,NM_001298095
FBgn0030057,NM_167166
FBgn0030057,NM_167166
FBgn0030057,NM_167166
FBgn0053819,NM_001032138
FBgn0053819,NM_001032138
FBgn0053819,NM_001032138
FBgn0036178,NM_140223
FBgn0036178,NM_140223
FBgn0036178,NM_140223
RR48369_transposable_element,
RR48369_transposable_element,
RR48369_transposable_element,
FBti0062007,
FBti0062007,
FBti0062007,
FBgn0030090,NM_001272443
FBgn0030090,NM_001272443
FBgn0030090,NM_001272443
FBgn0030090,NM_132300
FBgn0030090,NM_132300
FBgn0030090,NM_132300
FBti0062390,
FBti0062390,
FBti0062390,
FBgn0035028,NM_001259566
FBgn0035028,NM_001259566
FBgn0035028,NM_001259566
FBgn0035028,NM_138092
FBgn0035028,NM_138092
FBgn0035028,NM_138092
FBgn0035028,NM_001299919
FBgn0035028,NM_001299919
FBgn0035028,NM_001299919
FBgn0035028,NM_206217
FBgn0035028,NM_206217
FBgn0035028,NM_206217
FBti0061673,
FBti0061673,
FBti0061673,
FBgn0000964,NM_001273653
FBgn0000964,NM_001273653
FBgn0000964,NM_001273653
FBgn0000964,NM_136125
FBgn0000964,NM_136125
FBgn0000964,NM_136125
FBgn0032198,NM_164895
FBgn0032198,NM_164895
FBgn0032198,NM_164895
FBgn0032198,NM_135517
FBgn0032198,NM_135517
FBgn0032198,NM_135517
FBgn0039413,NM_143207
FBgn0039413,NM_143207
FBgn0039413,NM_143207
FBgn0035996,NM_140059
FBgn0035996,NM_140059
FBgn0035996,NM_140059
FBgn0029789,NM_132017
FBgn0029789,NM_132017
FBgn0029789,NM_132017
FBgn0033798,NM_136997
FBgn0033798,NM_136997
FBgn0033798,NM_136997
FBgn0039102,NM_142911
FBgn0039102,NM_142911
FBgn0039102,NM_142911
FBgn0039015,NM_142833
FBgn0039015,NM_142833
FBgn0039015,NM_142833
FBgn0263623,
FBgn0263623,
FBgn0263623,
FBgn0052537,NM_001272775
FBgn0052537,NM_001272775
FBgn0052537,NM_001272775
FBgn0052537,NM_167643
FBgn0052537,NM_167643
FBgn0052537,NM_167643
FBti0062227,
FBti0062227,
FBti0062227,
FBti0061240,
FBti0061240,
FBti0061240,
FBgn0263835,
FBgn0263835,
FBgn0263835,
FBgn0051102,NM_170213
FBgn0051102,NM_170213
FBgn0051102,NM_170213
FBgn0051102,NM_001276022
FBgn0051102,NM_001276022
FBgn0051102,NM_001276022
FBgn0265798,
FBgn0265798,
FBgn0265798,
FBtr0304354_df_nrg,
FBtr0304354_df_nrg,
FBtr0304354_df_nrg,
FBti0059881,
FBti0059881,
FBti0059881,
FBgn0266429,NM_079961
FBgn0266429,NM_079961
FBgn0266429,NM_079961
FBgn0266429,NM_166982
FBgn0266429,NM_166982
FBgn0266429,NM_166982
FBgn0266897,
FBgn0266897,
FBgn0266897,
FBgn0030799,NM_132945
FBgn0030799,NM_132945
FBgn0030799,NM_132945
FBgn0003116,NM_057336
FBgn0003116,NM_057336
FBgn0003116,NM_057336
FBgn0250832,NM_001260430
FBgn0250832,NM_001260430
FBgn0250832,NM_001260430
FBgn0250832,NM_206582
FBgn0250832,NM_206582
FBgn0250832,NM_206582
FBgn0259222,NM_001144618
FBgn0259222,NM_001144618
FBgn0259222,NM_001144618
FBgn0259222,NM_001144619
FBgn0259222,NM_001144619
FBgn0259222,NM_001144619
FBgn0259222,NM_169920
FBgn0259222,NM_169920
FBgn0259222,NM_169920
FBgn0259222,NM_001144617
FBgn0259222,NM_001144617
FBgn0259222,NM_001144617
FBgn0259222,NM_001260282
FBgn0259222,NM_001260282
FBgn0259222,NM_001260282
FBgn0259222,NM_169921
FBgn0259222,NM_169921
FBgn0259222,NM_169921
FBgn0262447,
FBgn0262447,
FBgn0262447,
FBgn0266183,
FBgn0266183,
FBgn0266183,
FBti0064287,
FBti0064287,
FBti0064287,
FBti0063365,
FBti0063365,
FBti0063365,
FBti0062813,
FBti0062813,
FBti0062813,
FBgn0040809,NM_080261
FBgn0040809,NM_080261
FBgn0040809,NM_080261
FBgn0265186,NM_001299437
FBgn0265186,NM_001299437
FBgn0265186,NM_001299437
FBgn0265186,NM_165965
FBgn0265186,NM_165965
FBgn0265186,NM_165965
FBgn0014000,NM_176064
FBgn0014000,NM_176064
FBgn0014000,NM_176064
FBgn0053240,NM_206705
FBgn0053240,NM_206705
FBgn0053240,NM_206705
FBgn0037265,NM_141228
FBgn0037265,NM_141228
FBgn0037265,NM_141228
FBgn0037265,NM_001259981
FBgn0037265,NM_001259981
FBgn0037265,NM_001259981
FBgn0266641,
FBgn0266641,
FBgn0266641,
FBti0060843,
FBti0060843,
FBti0060843,
FBti0061694,
FBti0061694,
FBti0061694,
FBti0062646,
FBti0062646,
FBti0062646,
FBgn0031520,NM_134920
FBgn0031520,NM_134920
FBgn0031520,NM_134920
FBgn0031520,NM_001298653
FBgn0031520,NM_001298653
FBgn0031520,NM_001298653
FBgn0286736,
FBgn0286736,
FBgn0286736,
FBgn0082967,
FBgn0082967,
FBgn0082967,
FBgn0037888,NM_141804
FBgn0037888,NM_141804
FBgn0037888,NM_141804
FBgn0005322,NM_001298871
FBgn0005322,NM_001298871
FBgn0005322,NM_001298871
FBgn0005322,NM_135529
FBgn0005322,NM_135529
FBgn0005322,NM_135529
FBgn0005322,NM_001298872
FBgn0005322,NM_001298872
FBgn0005322,NM_001298872
FBgn0267492,NM_001316656
FBtr0304308_df_nrg,
FBtr0304308_df_nrg,
FBtr0304308_df_nrg,
FBti0063694,
FBti0063694,
FBti0063694,
FBti0063410,
FBti0063410,
FBti0063410,
FBgn0031381,NM_134793
FBgn0031381,NM_134793
FBgn0031381,NM_134793
FBgn0010105,NM_001274962
FBgn0010105,NM_001274962
FBgn0010105,NM_001274962
FBgn0010105,NM_079371
FBgn0010105,NM_079371
FBgn0010105,NM_079371
FBti0061259,
FBti0061259,
FBti0061259,
FBti0020134,
FBti0020134,
FBti0020134,
FBti0019890,
FBti0019890,
FBti0019890,
FBgn0033352,NM_136583
FBgn0033352,NM_136583
FBgn0033352,NM_136583
FBgn0033352,NM_001299290
FBgn0033352,NM_001299290
FBgn0033352,NM_001299290
FBgn0043900,NM_143615
FBgn0043900,NM_143615
FBgn0043900,NM_143615
FBgn0266749,
FBgn0266749,
FBgn0266749,
FBgn0266749,
FBgn0266749,
FBgn0266749,
FBgn0267191,
FBgn0267191,
FBgn0267191,
FBgn0267191,
FBgn0267191,
FBgn0267191,
FBgn0051773,NM_164568
FBgn0051773,NM_164568
FBgn0051773,NM_164568
FBgn0030707,NM_132862
FBgn0030707,NM_132862
FBgn0030707,NM_132862
FBgn0030707,NM_001169299
FBgn0030707,NM_001169299
FBgn0030707,NM_001169299
FBgn0035263,NM_139395
FBgn0035263,NM_139395
FBgn0035263,NM_139395
FBti0063333,
FBti0063333,
FBti0063333,
FBgn0027552,NM_139583
FBgn0027552,NM_139583
FBgn0027552,NM_139583
FBti0059641,
FBti0059641,
FBti0059641,
FBgn0034994,NM_138057
FBgn0034994,NM_138057
FBgn0034994,NM_138057
FBgn0034921,NM_001169811
FBgn0034921,NM_001169811
FBgn0034921,NM_001169811
FBgn0034921,NM_137998
FBgn0034921,NM_137998
FBgn0034921,NM_137998
FBgn0033196,NM_165546
FBgn0033196,NM_165546
FBgn0033196,NM_165546
FBgn0033196,NM_165545
FBgn0033196,NM_165545
FBgn0033196,NM_165545
FBgn0033196,NM_001201944
FBgn0033196,NM_001201944
FBgn0033196,NM_001201944
FBgn0033196,NM_136457
FBgn0033196,NM_136457
FBgn0033196,NM_136457
FBgn0041182,NM_164764
FBgn0041182,NM_164764
FBgn0041182,NM_164764
FBgn0041182,NM_164761
FBgn0041182,NM_164761
FBgn0041182,NM_164761
FBgn0041182,NM_164762
FBgn0041182,NM_164762
FBgn0041182,NM_164762
FBgn0041182,NM_164763
FBgn0041182,NM_164763
FBgn0041182,NM_164763
FBgn0041182,NM_078782
FBgn0041182,NM_078782
FBgn0041182,NM_078782
FBti0019870,
FBti0019870,
FBti0019870,
FBti0062800,
FBti0062800,
FBti0062800,
FBti0215328,
FBgn0085334,NM_001104201
FBgn0085334,NM_001104201
FBgn0085334,NM_001104201
FBti0061295,
FBti0061295,
FBti0061295,
FBgn0036520,NM_001274959
FBgn0036520,NM_001274959
FBgn0036520,NM_001274959
FBgn0036520,NM_140530
FBgn0036520,NM_140530
FBgn0036520,NM_140530
FBti0019461,
FBti0019461,
FBti0019461,
FBti0060080,
FBti0060080,
FBti0060080,
FBgn0043364,NM_164384
FBgn0043364,NM_164384
FBgn0043364,NM_164384
FBgn0043364,NM_134685
FBgn0043364,NM_134685
FBgn0043364,NM_134685
FBgn0043364,NM_001272903
FBgn0043364,NM_001272903
FBgn0043364,NM_001272903
FBgn0032889,NM_001299180
FBgn0032889,NM_001299180
FBgn0032889,NM_001299180
FBgn0032889,NM_136218
FBgn0032889,NM_136218
FBgn0032889,NM_136218
FBgn0032889,NM_001201930
FBgn0032889,NM_001201930
FBgn0032889,NM_001201930
FBgn0032889,NM_001299179
FBgn0032889,NM_001299179
FBgn0032889,NM_001299179
FBgn0032889,NM_001201931
FBgn0032889,NM_001201931
FBgn0032889,NM_001201931
FBgn0032889,NM_206015
FBgn0032889,NM_206015
FBgn0032889,NM_206015
FBgn0032889,NM_001201928
FBgn0032889,NM_001201928
FBgn0032889,NM_001201928
FBgn0032889,NM_001299178
FBgn0032889,NM_001299178
FBgn0032889,NM_001299178
FBgn0032889,NM_165345
FBgn0032889,NM_165345
FBgn0032889,NM_165345
FBgn0032889,NM_176067
FBgn0032889,NM_176067
FBgn0032889,NM_176067
FBgn0032889,NM_176066
FBgn0032889,NM_176066
FBgn0032889,NM_176066
FBgn0032889,NM_001201929
FBgn0032889,NM_001201929
FBgn0032889,NM_001201929
FBgn0085233,NM_001299769
FBgn0085233,NM_001299769
FBgn0085233,NM_001299769
FBgn0085233,NM_001103931
FBgn0085233,NM_001103931
FBgn0085233,NM_001103931
FBtr0304213_df_nrg,
FBtr0304213_df_nrg,
FBtr0304213_df_nrg,
FBgn0264838,
FBgn0264838,
FBgn0264838,
FBgn0264838,
FBgn0264838,
FBgn0264838,
FBgn0028936,NM_135848
FBgn0028936,NM_135848
FBgn0028936,NM_135848
FBgn0028936,NM_001201873
FBgn0028936,NM_001201873
FBgn0028936,NM_001201873
FBgn0028936,NM_001298990
FBgn0028936,NM_001298990
FBgn0028936,NM_001298990
FBgn0053843,NM_001032178
FBgn0053843,NM_001032178
FBgn0053843,NM_001032178
FBti0062499,
FBti0062499,
FBti0062499,
FBgn0286071,NM_001275675
FBgn0286071,NM_001275675
FBgn0286071,NM_001275675
FBgn0286071,NM_206496
FBgn0286071,NM_206496
FBgn0286071,NM_206496
FBgn0286071,NM_169659
FBgn0286071,NM_169659
FBgn0286071,NM_169659
FBgn0265883,
FBgn0265883,
FBgn0265883,
FBgn0065032,NM_001272711
FBgn0065032,NM_001272711
FBgn0065032,NM_001272711
FBgn0065032,NM_132965
FBgn0065032,NM_132965
FBgn0065032,NM_132965
FBgn0065032,NM_001103539
FBgn0065032,NM_001103539
FBgn0065032,NM_001103539
FBgn0262177,
FBgn0262177,
FBgn0262177,
FBgn0034793,NM_137889
FBgn0034793,NM_137889
FBgn0034793,NM_137889
FBgn0034793,NM_001274214
FBgn0034793,NM_001274214
FBgn0034793,NM_001274214
FBti0020073,
FBti0020073,
FBti0020073,
FBtr0445487_df_nrg,
FBtr0445487_df_nrg,
FBtr0445487_df_nrg,
FBgn0053669,NM_001031872
FBgn0053669,NM_001031872
FBgn0053669,NM_001031872
FBti0061037,
FBti0061037,
FBti0061037,
FBgn0034096,NM_137257
FBgn0034096,NM_137257
FBgn0034096,NM_137257
FBti0063937,
FBti0063937,
FBti0063937,
FBgn0265203,
FBgn0265203,
FBgn0265203,
FBgn0265203,
FBgn0265203,
FBgn0265203,
FBgn0026721,NM_058087
FBgn0026721,NM_058087
FBgn0026721,NM_058087
FBgn0264907,NM_169018
FBgn0264907,NM_169018
FBgn0264907,NM_169018
FBgn0264907,NM_001275336
FBgn0264907,NM_001275336
FBgn0264907,NM_001275336
FBgn0264907,NM_001275335
FBgn0264907,NM_001275335
FBgn0264907,NM_001275335
FBgn0264907,NM_001300231
FBgn0264907,NM_001300231
FBgn0264907,NM_001300231
FBgn0265720,
FBgn0265720,
FBgn0265720,
FBgn0031005,NM_133142
FBgn0031005,NM_133142
FBgn0031005,NM_133142
FBgn0031005,NM_001272773
FBgn0031005,NM_001272773
FBgn0031005,NM_001272773
FBti0064236,
FBti0064236,
FBti0064236,
FBgn0053451,
FBgn0053451,
FBgn0053451,
FBgn0267229,
FBgn0267229,
FBgn0267229,
FBgn0039747,NM_001276172
FBgn0039747,NM_001276172
FBgn0039747,NM_001276172
FBgn0039747,NM_143515
FBgn0039747,NM_143515
FBgn0039747,NM_143515
FBtr0304314_df_nrg,
FBtr0304314_df_nrg,
FBtr0304314_df_nrg,
FBgn0053527,NM_001259567
FBgn0053527,NM_001259567
FBgn0053527,NM_001259567
FBti0061126,
FBti0061126,
FBti0061126,
FBgn0038691,NM_142536
FBgn0038691,NM_142536
FBgn0038691,NM_142536
FBgn0051510,NM_170203
FBgn0051510,NM_170203
FBgn0051510,NM_170203
FBtr0304457_df_nrg,
FBtr0304457_df_nrg,
FBtr0304457_df_nrg,
FBtr0304502_df_nrg,
FBtr0304502_df_nrg,
FBtr0304502_df_nrg,
FBgn0262594,NM_001032228
FBgn0262594,NM_001032228
FBgn0262594,NM_001032228
FBgn0265079,
FBgn0265079,
FBgn0265079,
FBgn0022786,NM_132173
FBgn0022786,NM_132173
FBgn0022786,NM_132173
FBgn0038763,NM_001260272
FBgn0038763,NM_001260272
FBgn0038763,NM_001260272
FBgn0038763,NM_206519
FBgn0038763,NM_206519
FBgn0038763,NM_206519
FBgn0038763,NM_142600
FBgn0038763,NM_142600
FBgn0038763,NM_142600
FBgn0262409,
FBgn0262409,
FBgn0262409,
FBgn0264299,NM_001299896
FBgn0264299,NM_001299896
FBgn0264299,NM_001299896
FBgn0264299,NM_001299897
FBgn0264299,NM_001299897
FBgn0264299,NM_001299897
FBgn0264299,NM_001274234
FBgn0264299,NM_001274234
FBgn0264299,NM_001274234
FBgn0037030,NM_001300204
FBgn0037030,NM_001300204
FBgn0037030,NM_001300204
FBgn0037030,NM_141007
FBgn0037030,NM_141007
FBgn0037030,NM_141007
FBti0062150,
FBti0062150,
FBti0062150,
FBti0059721,
FBti0059721,
FBti0059721,
FBgn0286070,NM_001299595
FBgn0286070,NM_001299595
FBgn0286070,NM_001299595
FBgn0286070,NM_166223
FBgn0286070,NM_166223
FBgn0286070,NM_166223
FBgn0250821,NM_141188
FBgn0250821,NM_141188
FBgn0250821,NM_141188
FBgn0250821,NM_001275317
FBgn0250821,NM_001275317
FBgn0250821,NM_001275317
FBgn0011931,
FBgn0011931,
FBgn0011931,
FBgn0011297,NM_079105
FBgn0011297,NM_079105
FBgn0011297,NM_079105
FBgn0028693,NM_140647
FBgn0028693,NM_140647
FBgn0028693,NM_140647
FBgn0266965,
FBgn0266965,
FBgn0266965,
FBti0060531,
FBti0060531,
FBti0060531,
FBgn0286933,NM_001382146
FBgn0286933,NM_001382146
FBgn0286933,NM_001382146
FBgn0031057,NM_001298528
FBgn0031057,NM_001298528
FBgn0031057,NM_001298528
FBgn0031057,NM_134500
FBgn0031057,NM_134500
FBgn0031057,NM_134500
FBgn0027949,NM_136147
FBgn0027949,NM_136147
FBgn0027949,NM_136147
FBgn0031835,NM_135207
FBgn0031835,NM_135207
FBgn0031835,NM_135207
FBgn0031835,NM_001298753
FBgn0031835,NM_001298753
FBgn0031835,NM_001298753
FBgn0031835,NM_001298754
FBgn0031835,NM_001298754
FBgn0031835,NM_001298754
FBti0062856,
FBti0062856,
FBti0062856,
FBti0060006,
FBti0060006,
FBti0060006,
FBgn0028398,NM_058115
FBgn0028398,NM_058115
FBgn0028398,NM_058115
FBgn0051464,NM_169214
FBgn0051464,NM_169214
FBgn0051464,NM_169214
FBgn0287608,
FBgn0287608,
FBgn0287608,
FBti0060471,
FBti0060471,
FBti0060471,
FBgn0287631,NM_001274112
FBgn0287631,NM_001274112
FBgn0287631,NM_001274112
FBgn0287631,NM_137344
FBgn0287631,NM_137344
FBgn0287631,NM_137344
FBti0019223,
FBti0019223,
FBti0019223,
FBgn0265636,
FBgn0265636,
FBgn0265636,
FBti0018882,
FBti0018882,
FBti0018882,
FBgn0267155,
FBgn0267155,
FBgn0267155,
FBgn0038643,NM_001014639
FBgn0038643,NM_001014639
FBgn0038643,NM_001014639
FBgn0036895,NM_140879
FBgn0036895,NM_140879
FBgn0036895,NM_140879
FBti0062512,
FBti0062512,
FBti0062512,
FBgn0033921,NM_137106
FBgn0033921,NM_137106
FBgn0033921,NM_137106
FBti0062677,
FBti0062677,
FBti0062677,
FBti0064123,
FBti0064123,
FBti0064123,
FBti0063629,
FBti0063629,
FBti0063629,
FBgn0036491,NM_001104139
FBgn0036491,NM_001104139
FBgn0036491,NM_001104139
FBti0063105,
FBti0063105,
FBti0063105,
FBgn0040396,NM_001297908
FBgn0040396,NM_001297908
FBgn0040396,NM_001297908
FBgn0040396,NM_130692
FBgn0040396,NM_130692
FBgn0040396,NM_130692
FBgn0052240,NM_168082
FBgn0052240,NM_168082
FBgn0052240,NM_168082
FBtr0304195_df_nrg,
FBtr0304195_df_nrg,
FBtr0304195_df_nrg,
FBgn0033784,NM_136984
FBgn0033784,NM_136984
FBgn0033784,NM_136984
FBgn0033784,NM_165962
FBgn0033784,NM_165962
FBgn0033784,NM_165962
FBgn0033784,NM_165963
FBgn0033784,NM_165963
FBgn0033784,NM_165963
FBti0061496,
FBti0061496,
FBti0061496,
FBgn0039219,NM_143024
FBgn0039219,NM_143024
FBgn0039219,NM_143024
FBgn0020278,NM_001260312
FBgn0020278,NM_001260312
FBgn0020278,NM_001260312
FBgn0020278,NM_170032
FBgn0020278,NM_170032
FBgn0020278,NM_170032
FBgn0020278,NM_001260311
FBgn0020278,NM_001260311
FBgn0020278,NM_001260311
FBgn0020278,NM_170030
FBgn0020278,NM_170030
FBgn0020278,NM_170030
FBgn0020278,NM_170033
FBgn0020278,NM_170033
FBgn0020278,NM_170033
FBgn0000119,NM_079998
FBgn0000119,NM_079998
FBgn0000119,NM_079998
FBgn0085457,NM_001104127
FBgn0085457,NM_001104127
FBgn0085457,NM_001104127
FBgn0029896,NM_167086
FBgn0029896,NM_167086
FBgn0029896,NM_167086
FBgn0029896,NM_001298028
FBgn0029896,NM_001298028
FBgn0029896,NM_001298028
FBgn0029896,NM_132117
FBgn0029896,NM_132117
FBgn0029896,NM_132117
FBgn0029896,NM_001298030
FBgn0029896,NM_001298030
FBgn0029896,NM_001298030
FBgn0029896,NM_167085
FBgn0029896,NM_167085
FBgn0029896,NM_167085
FBgn0029896,NM_001298031
FBgn0029896,NM_001298031
FBgn0029896,NM_001298031
FBgn0029896,NM_001298029
FBgn0029896,NM_001298029
FBgn0029896,NM_001298029
FBgn0032100,NM_135432
FBgn0032100,NM_135432
FBgn0032100,NM_135432
FBgn0036687,NM_140689
FBgn0036687,NM_140689
FBgn0036687,NM_140689
FBgn0267072,
FBgn0267072,
FBgn0267072,
FBgn0036483,NM_168611
FBgn0036483,NM_168611
FBgn0036483,NM_168611
FBgn0036483,NM_140495
FBgn0036483,NM_140495
FBgn0036483,NM_140495
FBti0062825,
FBti0062825,
FBti0062825,
FBgn0038376,NM_142246
FBgn0038376,NM_142246
FBgn0038376,NM_142246
FBgn0033092,NM_165484
FBgn0033092,NM_165484
FBgn0033092,NM_165484
FBgn0033092,NM_001259221
FBgn0033092,NM_001259221
FBgn0033092,NM_001259221
FBgn0033092,NM_136383
FBgn0033092,NM_136383
FBgn0033092,NM_136383
FBti0020227,
FBti0020227,
FBti0020227,
FBgn0053814,NM_001032130
FBgn0053814,NM_001032130
FBgn0053814,NM_001032130
FBgn0040794,NM_144157
FBgn0040794,NM_144157
FBgn0040794,NM_144157
FBgn0267214,
FBgn0267214,
FBgn0267214,
FBgn0031730,NM_135106
FBgn0031730,NM_135106
FBgn0031730,NM_135106
FBgn0031730,NM_001298706
FBgn0031730,NM_001298706
FBgn0031730,NM_001298706
FBgn0031730,NM_001298705
FBgn0031730,NM_001298705
FBgn0031730,NM_001298705
FBgn0031730,NM_001201773
FBgn0031730,NM_001201773
FBgn0031730,NM_001201773
FBgn0085243,NM_001103974
FBgn0085243,NM_001103974
FBgn0085243,NM_001103974
FBgn0260469,
FBgn0260469,
FBgn0260469,
FBgn0260469,
FBgn0260469,
FBgn0260469,
FBgn0025712,NM_001299973
FBgn0025712,NM_001299973
FBgn0025712,NM_001299973
FBgn0025712,NM_139382
FBgn0025712,NM_139382
FBgn0025712,NM_139382
FBgn0051935,NM_134764
FBgn0051935,NM_134764
FBgn0051935,NM_134764
FBgn0266206,
FBgn0266206,
FBgn0266206,
FBti0020143,
FBti0020143,
FBti0020143,
FBgn0031930,NM_135289
FBgn0031930,NM_135289
FBgn0031930,NM_135289
FBti0063393,
FBti0063393,
FBti0063393,
FBgn0031062,NM_134505
FBgn0031062,NM_134505
FBgn0031062,NM_134505
FBgn0004509,NM_170655
FBgn0004509,NM_170655
FBgn0004509,NM_170655
FBgn0004509,NM_001276025
FBgn0004509,NM_001276025
FBgn0004509,NM_001276025
FBgn0004509,NM_001276024
FBgn0004509,NM_001276024
FBgn0004509,NM_001276024
FBgn0004509,NM_001276026
FBgn0004509,NM_001276026
FBgn0004509,NM_001276026
FBgn0004509,NM_170654
FBgn0004509,NM_170654
FBgn0004509,NM_170654
FBgn0004509,NM_080146
FBgn0004509,NM_080146
FBgn0004509,NM_080146
FBgn0004509,NM_206571
FBgn0004509,NM_206571
FBgn0004509,NM_206571
FBgn0004509,NM_206570
FBgn0004509,NM_206570
FBgn0004509,NM_206570
FBgn0004509,NM_170656
FBgn0004509,NM_170656
FBgn0004509,NM_170656
FBgn0001291,NM_165739
FBgn0001291,NM_165739
FBgn0001291,NM_165739
FBgn0001291,NM_001273915
FBgn0001291,NM_001273915
FBgn0001291,NM_001273915
FBgn0001291,NM_057238
FBgn0001291,NM_057238
FBgn0001291,NM_057238
FBgn0031768,NM_135140
FBgn0031768,NM_135140
FBgn0031768,NM_135140
FBgn0031768,NM_164678
FBgn0031768,NM_164678
FBgn0031768,NM_164678
FBgn0031768,NM_001144323
FBgn0031768,NM_001144323
FBgn0031768,NM_001144323
FBgn0002354,NM_080203
FBgn0002354,NM_080203
FBgn0002354,NM_080203
FBgn0033395,NM_136628
FBgn0033395,NM_136628
FBgn0033395,NM_136628
FBgn0267121,
FBgn0267121,
FBgn0267121,
FBti0061819,
FBti0061819,
FBti0061819,
FBgn0039016,NM_079729
FBgn0039016,NM_079729
FBgn0039016,NM_079729
FBgn0083038,
FBgn0083038,
FBgn0083038,
FBgn0034286,NM_001299626
FBgn0034286,NM_001299626
FBgn0034286,NM_001299626
FBgn0034286,NM_001038867
FBgn0034286,NM_001038867
FBgn0034286,NM_001038867
FBgn0011853,
FBgn0011853,
FBgn0011853,
FBgn0262006,NM_001202312
FBgn0262006,NM_001202312
FBgn0262006,NM_001202312
FBgn0037831,NM_169359
FBgn0037831,NM_169359
FBgn0037831,NM_169359
FBgn0037831,NM_141757
FBgn0037831,NM_141757
FBgn0037831,NM_141757
FBgn0037831,NM_169358
FBgn0037831,NM_169358
FBgn0037831,NM_169358
FBgn0037831,NM_206471
FBgn0037831,NM_206471
FBgn0037831,NM_206471
FBti0062569,
FBti0062569,
FBti0062569,
FBgn0261553,NM_140197
FBgn0261553,NM_140197
FBgn0261553,NM_140197
FBgn0261553,NM_001274777
FBgn0261553,NM_001274777
FBgn0261553,NM_001274777
FBgn0261553,NM_001202153
FBgn0261553,NM_001202153
FBgn0261553,NM_001202153
FBgn0261553,NM_001300100
FBgn0261553,NM_001300100
FBgn0261553,NM_001300100
FBgn0261553,NM_001259787
FBgn0261553,NM_001259787
FBgn0261553,NM_001259787
FBgn0261553,NM_001202154
FBgn0261553,NM_001202154
FBgn0261553,NM_001202154
FBgn0261553,NM_001300101
FBgn0261553,NM_001300101
FBgn0261553,NM_001300101
FBgn0261553,NM_001202155
FBgn0261553,NM_001202155
FBgn0261553,NM_001202155
FBgn0261553,NM_001300099
FBgn0261553,NM_001300099
FBgn0261553,NM_001300099
FBgn0261553,NM_168453
FBgn0261553,NM_168453
FBgn0261553,NM_168453
FBgn0261553,NM_001259786
FBgn0261553,NM_001259786
FBgn0261553,NM_001259786
FBgn0038761,NM_001260271
FBgn0038761,NM_001260271
FBgn0038761,NM_001260271
FBgn0034768,NM_137865
FBgn0034768,NM_137865
FBgn0034768,NM_137865
FBgn0265833,NM_001299693
FBgn0265833,NM_001299693
FBgn0265833,NM_001299693
FBgn0262451,
FBgn0262451,
FBgn0262451,
FBgn0020270,NM_078823
FBgn0020270,NM_078823
FBgn0020270,NM_078823
FBgn0259732,NM_001144580
FBgn0259732,NM_001144580
FBgn0259732,NM_001144580
FBgn0052693,NM_167217
FBgn0052693,NM_167217
FBgn0052693,NM_167217
FBgn0267154,
FBgn0267154,
FBgn0267154,
FBti0063908,
FBti0063908,
FBti0063908,
FBgn0036822,NM_140811
FBgn0036822,NM_140811
FBgn0036822,NM_140811
FBgn0050065,NM_165988
FBgn0050065,NM_165988
FBgn0050065,NM_165988
FBti0061637,
FBti0061637,
FBti0061637,
FBgn0261503,
FBgn0261503,
FBgn0261503,
FBgn0030573,NM_132737
FBgn0030573,NM_132737
FBgn0030573,NM_132737
FBgn0261522,
FBgn0261522,
FBgn0261522,
FBgn0026738,NM_140512
FBgn0026738,NM_140512
FBgn0026738,NM_140512
FBgn0264324,NM_001276119
FBgn0264324,NM_001276119
FBgn0264324,NM_001276119
FBgn0264324,NM_001144646
FBgn0264324,NM_001144646
FBgn0264324,NM_001144646
FBgn0264324,NM_001276120
FBgn0264324,NM_001276120
FBgn0264324,NM_001276120
FBgn0264324,NM_170379
FBgn0264324,NM_170379
FBgn0264324,NM_170379
FBgn0264324,NM_001276118
FBgn0264324,NM_001276118
FBgn0264324,NM_001276118
FBgn0082935,
FBgn0082935,
FBgn0082935,
FBgn0039789,NM_143555
FBgn0039789,NM_143555
FBgn0039789,NM_143555
FBgn0010225,NM_080126
FBgn0010225,NM_080126
FBgn0010225,NM_080126
FBgn0010225,NM_001043192
FBgn0010225,NM_001043192
FBgn0010225,NM_001043192
FBgn0010225,NM_206427
FBgn0010225,NM_206427
FBgn0010225,NM_206427
FBgn0010225,NM_164321
FBgn0010225,NM_164321
FBgn0010225,NM_164321
FBgn0010225,NM_206426
FBgn0010225,NM_206426
FBgn0010225,NM_206426
FBgn0010225,NM_164319
FBgn0010225,NM_164319
FBgn0010225,NM_164319
FBgn0010225,NM_176394
FBgn0010225,NM_176394
FBgn0010225,NM_176394
FBgn0263526,
FBgn0263526,
FBgn0263526,
FBgn0034961,NM_138028
FBgn0034961,NM_138028
FBgn0034961,NM_138028
FBgn0267761,
FBgn0267761,
FBgn0267761,
FBgn0265414,
FBgn0265414,
FBgn0265414,
FBgn0036394,NM_140420
FBgn0036394,NM_140420
FBgn0036394,NM_140420
FBgn0265596,
FBgn0265596,
FBgn0265596,
FBgn0011945,
FBgn0011945,
FBgn0011945,
FBgn0030148,NM_132349
FBgn0030148,NM_132349
FBgn0030148,NM_132349
FBgn0030148,NM_001298131
FBgn0030148,NM_001298131
FBgn0030148,NM_001298131
FBti0063101,
FBti0063101,
FBti0063101,
FBgn0035623,NM_176284
FBgn0035623,NM_176284
FBgn0035623,NM_176284
FBgn0264481,
FBgn0264481,
FBgn0264481,
